n_cases,move_budget,baseline_moved_load,operational_moved_load,baseline_move_share,operational_move_share,baseline_churn,operational_churn,baseline_accuracy,operational_accuracy,realized_gain_pp,baseline_common_value,operational_common_value,predicted_gain_pp,incumbent_correct,baseline_nfr_count,operational_nfr_count,baseline_nfr,operational_nfr,baseline_true_value,operational_true_value,conditional_gain_pp,score_error_penalty_pp,robust_lower_bound_pp,alpha,scenario,repetition,batch,release_gain_pp
300,23,23,23,0.07666666666666666,0.07666666666666666,77,92,0.5766666666666667,0.5766666666666667,0.0,0.5979935267616298,0.6012890874887791,0.3295560727149316,161,23,28,0.14285714285714285,0.17391304347826086,0.6004082940430681,0.6005860040787564,0.017771003568833876,4.757136710100994,-4.427580637386063,0.75,well_estimated,20,1,7.94999999999999
300,33,33,33,0.11,0.11,97,97,0.5833333333333334,0.5833333333333334,0.0,0.602019098104034,0.602019098104034,0.0,161,27,27,0.16770186335403728,0.16770186335403728,0.6013611955528916,0.6013611955528916,0.0,4.7839285753003455,-4.7839285753003455,1.0,well_estimated,20,1,7.94999999999999
300,0,0,0,0.0,0.0,0,94,0.54,0.5833333333333334,4.333333333333334,0.5135944206238063,0.6069077293185074,9.331330869470111,162,0,24,0.0,0.14814814814814814,0.5196968531155146,0.6039245835267397,8.422773041122511,4.204011715946668,5.127319153523444,0.0,well_estimated,20,2,7.94999999999999
300,5,5,5,0.016666666666666666,0.016666666666666666,35,95,0.5633333333333334,0.59,2.6666666666666616,0.5587746632107653,0.6088535806308945,5.007891742012916,162,6,24,0.037037037037037035,0.14814814814814814,0.5626390366459363,0.6044406226662952,4.180158602035888,4.319482218435488,0.6884095235774277,0.25,well_estimated,20,2,7.94999999999999
300,4,4,4,0.013333333333333334,0.013333333333333334,65,94,0.59,0.5866666666666667,-0.33333333333332993,0.5926114213223939,0.6086066145571145,1.599519323472065,162,13,24,0.08024691358024691,0.14814814814814814,0.592605718526766,0.6047815172752561,1.2175798748490063,4.413788914495044,-2.8142695910229794,0.5,well_estimated,20,2,7.94999999999999
300,12,12,12,0.04,0.04,91,101,0.58,0.58,0.0,0.6087681153755957,0.6100526347236598,0.12845193480640615,162,26,29,0.16049382716049382,0.17901234567901234,0.6054967709854151,0.6049342296686262,-0.05625413167889004,4.517867508074997,-4.389415573268591,0.75,well_estimated,20,2,7.94999999999999
300,14,14,14,0.04666666666666667,0.04666666666666667,100,100,0.5766666666666667,0.5766666666666667,0.0,0.6101169172108982,0.6101169172108982,0.0,162,29,29,0.17901234567901234,0.17901234567901234,0.6048184782094114,0.6048184782094114,0.0,4.520628405196321,-4.520628405196321,1.0,well_estimated,20,2,7.94999999999999
300,0,0,0,0.0,0.0,0,94,0.51,0.57,5.999999999999995,0.5061865245787002,0.6038427301631033,9.765620558440313,153,0,26,0.0,0.16993464052287582,0.5113056881811541,0.6013282934596118,9.002260527845774,4.215321200763672,5.550299357676641,0.0,well_estimated,20,3,7.94999999999999
300,8,8,8,0.02666666666666667,0.02666666666666667,35,95,0.54,0.5766666666666667,3.6666666666666625,0.5595199979837585,0.6095084343711714,4.99884363874129,153,8,25,0.05228758169934641,0.16339869281045752,0.5603032008575829,0.6061223138292081,4.581911297162522,4.368053016467819,0.6307906222734712,0.25,well_estimated,20,3,7.94999999999999
300,17,17,17,0.056666666666666664,0.056666666666666664,69,98,0.5533333333333333,0.59,3.6666666666666625,0.6020091834765666,0.6129017266040204,1.0892543127453802,153,19,25,0.12418300653594772,0.16339869281045752,0.5985448816265214,0.6084579550094465,0.991307338292513,4.468515304344624,-3.379260991599244,0.5,well_estimated,20,3,7.94999999999999
300,22,22,22,0.07333333333333333,0.07333333333333333,86,100,0.5733333333333334,0.5933333333333334,2.0000000000000018,0.6117077923924464,0.6140497443870144,0.23419519945679923,153,23,25,0.1503267973856209,0.16339869281045752,0.6076768977164573,0.6086251659060163,0.0948268189559065,4.519994113509694,-4.2857989140528945,0.75,well_estimated,20,3,7.94999999999999
300,29,29,29,0.09666666666666666,0.09666666666666666,103,103,0.6,0.6,0.0,0.614838577347679,0.614838577347679,0.0,153,26,26,0.16993464052287582,0.16993464052287582,0.6085828435613049,0.6085828435613049,0.0,4.5992487241849185,-4.5992487241849185,1.0,well_estimated,20,3,7.94999999999999
300,0,0,0,0.0,0.0,0,89,0.5666666666666667,0.61,4.333333333333334,0.5283251021023786,0.5998838189240469,7.155871682166826,170,0,28,0.0,0.16470588235294117,0.5251839118898821,0.5979888253491263,7.280491345924423,3.601499489885169,3.5543721922816567,0.0,well_estimated,21,0,7.850000000000001
300,8,8,8,0.02666666666666667,0.02666666666666667,26,89,0.59,0.6233333333333333,3.3333333333333326,0.560228160516238,0.6042300538308185,4.400189331458049,170,6,25,0.03529411764705882,0.14705882352941177,0.5572428432622814,0.6031991526354419,4.595630937316053,3.6541857045510375,0.7460036269070112,0.25,well_estimated,21,0,7.850000000000001
300,8,8,8,0.02666666666666667,0.02666666666666667,55,89,0.6066666666666667,0.6233333333333333,1.6666666666666607,0.5921011597954834,0.6042300538308185,1.2128894035335125,170,15,25,0.08823529411764706,0.14705882352941177,0.5910400837528909,0.6031991526354419,1.2159068882551027,3.7529168949536853,-2.540027491420173,0.5,well_estimated,21,0,7.850000000000001
300,19,19,19,0.06333333333333334,0.06333333333333334,77,94,0.6233333333333333,0.6133333333333333,-1.0000000000000009,0.6044333255712476,0.6070993066183401,0.26659810470924805,170,21,29,0.12352941176470589,0.17058823529411765,0.6032137501884197,0.6052395083338366,0.20257581454168339,3.903143180094642,-3.636545075385394,0.75,well_estimated,21,0,7.850000000000001
300,25,25,25,0.08333333333333333,0.08333333333333333,94,94,0.6166666666666667,0.6166666666666667,0.0,0.6075792666498467,0.6075792666498467,0.0,170,29,29,0.17058823529411765,0.17058823529411765,0.6068972192312287,0.6068972192312287,0.0,3.924227000537274,-3.924227000537274,1.0,well_estimated,21,0,7.850000000000001
300,0,0,0,0.0,0.0,0,90,0.54,0.6333333333333333,9.333333333333327,0.523733900833212,0.6011740787557671,7.744017792255509,162,0,18,0.0,0.1111111111111111,0.5184792111380029,0.5951935955858076,7.671438444780476,3.936767260803163,3.8072505314523455,0.0,well_estimated,21,1,7.850000000000001
300,12,12,12,0.04,0.04,32,89,0.5766666666666667,0.65,7.333333333333336,0.5689440420790991,0.609712115713553,4.07680736344539,162,6,18,0.037037037037037035,0.1111111111111111,0.5661627077550105,0.6070471225655985,4.088441481058791,4.1593561359224696,-0.0825487724770797,0.25,well_estimated,21,1,7.850000000000001
300,20,20,20,0.06666666666666667,0.06666666666666667,57,84,0.61,0.6433333333333333,3.3333333333333326,0.5986142274481746,0.6105988514585722,1.198462401039757,162,11,16,0.06790123456790123,0.09876543209876543,0.5968773542229089,0.6072463495466878,1.0368995323778885,4.305944884081785,-3.107482483042028,0.5,well_estimated,21,1,7.850000000000001
300,22,22,22,0.07333333333333333,0.07333333333333333,74,86,0.62,0.64,2.0000000000000018,0.6081325555240749,0.610631558476502,0.24990029524271096,162,14,17,0.08641975308641975,0.10493827160493827,0.6067203008045206,0.6074403728758668,0.07200720713462783,4.326837183545616,-4.076936888302905,0.75,well_estimated,21,1,7.850000000000001
300,22,22,22,0.07333333333333333,0.07333333333333333,86,86,0.64,0.64,0.0,0.610631558476502,0.610631558476502,0.0,162,17,17,0.10493827160493827,0.10493827160493827,0.6074403728758668,0.6074403728758668,0.0,4.323625814181082,-4.323625814181082,1.0,well_estimated,21,1,7.850000000000001
300,0,0,0,0.0,0.0,0,90,0.5366666666666666,0.5966666666666667,6.000000000000005,0.5370064376239039,0.6107511266817173,7.37446890578134,161,0,23,0.0,0.14285714285714285,0.5357230475837533,0.6109003590598978,7.517731147614448,3.449426832554342,3.925042073226998,0.0,well_estimated,21,2,7.850000000000001
300,9,9,9,0.03,0.03,28,86,0.57,0.6266666666666667,5.666666666666675,0.576237191376145,0.6166566965288043,4.041950515265924,161,5,18,0.031055900621118012,0.11180124223602485,0.5755157448285222,0.6182289149865562,4.271317015803399,3.634702669491511,0.4072478457744131,0.25,well_estimated,21,2,7.850000000000001
300,16,16,16,0.05333333333333334,0.05333333333333334,55,85,0.6066666666666667,0.6366666666666667,3.0000000000000027,0.6061324573447501,0.6195217460517616,1.3389288707011504,161,11,18,0.06832298136645963,0.11180124223602485,0.6063463181847563,0.6216529772514711,1.53066590667148,3.7293779093943464,-2.390449038693196,0.5,well_estimated,21,2,7.850000000000001
300,27,27,27,0.09,0.09,82,92,0.6366666666666667,0.6433333333333333,0.6666666666666599,0.6208152154848022,0.6224145553840185,0.15993398992162344,161,16,19,0.09937888198757763,0.11801242236024845,0.6241001383888548,0.6241789828385487,0.007884444969386006,3.887529882179449,-3.7275958922578254,0.75,well_estimated,21,2,7.850000000000001
300,32,32,32,0.10666666666666667,0.10666666666666667,97,97,0.6466666666666666,0.6466666666666666,0.0,0.6229140060632448,0.6229140060632448,0.0,161,20,20,0.12422360248447205,0.12422360248447205,0.6250644872276795,0.6250644872276795,0.0,3.932118651026891,-3.932118651026891,1.0,well_estimated,21,2,7.850000000000001
300,0,0,0,0.0,0.0,0,80,0.52,0.59,6.999999999999995,0.5254011176940562,0.6038157087890412,7.841459109498505,156,0,19,0.0,0.12179487179487179,0.5241568320762072,0.6000727390643554,7.591590698814821,3.918765126827713,3.922693982670792,0.0,well_estimated,21,3,7.850000000000001
300,6,6,6,0.02,0.02,34,85,0.5633333333333334,0.5966666666666667,3.3333333333333326,0.577634769271018,0.6067525068120508,2.911773754103286,156,5,20,0.03205128205128205,0.1282051282051282,0.5765127354400867,0.6029738854146988,2.646114997461202,4.0570993724713285,-1.1453256183680423,0.25,well_estimated,21,3,7.850000000000001
300,10,10,10,0.03333333333333333,0.03333333333333333,54,86,0.5833333333333334,0.5833333333333334,0.0,0.5962894471782942,0.6078727729651149,1.1583325786820642,156,10,22,0.0641025641025641,0.14102564102564102,0.5949270424869089,0.6045196116841256,0.9592569197216738,4.127248157933903,-2.968915579251839,0.5,well_estimated,21,3,7.850000000000001
300,12,12,12,0.04,0.04,70,87,0.5866666666666667,0.5766666666666667,-1.0000000000000009,0.6052615555812709,0.6081942359021768,0.2932680320905878,156,16,23,0.10256410256410256,0.14743589743589744,0.6032480163672602,0.6049425315965888,0.16945152293286192,4.16797532754721,-3.874707295456622,0.75,well_estimated,21,3,7.850000000000001
300,21,21,21,0.07,0.07,92,92,0.58,0.58,0.0,0.6087739417976488,0.6087739417976488,0.0,156,24,24,0.15384615384615385,0.15384615384615385,0.6075292015706238,0.6075292015706238,0.0,4.118235512362619,-4.118235512362619,1.0,well_estimated,21,3,7.850000000000001
300,0,0,0,0.0,0.0,0,87,0.5133333333333333,0.5833333333333334,7.000000000000006,0.5194772537152414,0.5975577021428471,7.808044842760564,154,0,20,0.0,0.12987012987012986,0.5127658524790761,0.59641027156187,8.364441908279385,5.521772098940516,2.2862727438200485,0.0,well_estimated,22,0,8.550000000000002
300,12,12,10,0.04,0.03333333333333333,35,89,0.55,0.6,4.999999999999993,0.566963798531367,0.5993422533570726,3.237845482570556,154,7,19,0.045454545454545456,0.12337662337662338,0.5605723885953106,0.5981105069284628,3.7538118333152237,5.6850424864553295,-2.4471970038847735,0.25,well_estimated,22,0,8.550000000000002
300,13,13,10,0.043333333333333335,0.03333333333333333,56,89,0.5933333333333334,0.6,0.6666666666666599,0.5888519856040209,0.5993422533570726,1.049026775305173,154,9,19,0.05844155844155844,0.12337662337662338,0.5829962067017402,0.5981105069284628,1.5114300226722555,5.76409102104221,-4.715064245737038,0.5,well_estimated,22,0,8.550000000000002
300,10,10,10,0.03333333333333333,0.03333333333333333,73,89,0.5833333333333334,0.6,1.6666666666666607,0.5961329530564637,0.5993422533570726,0.32093003006088416,154,16,19,0.1038961038961039,0.12337662337662338,0.59312939161198,0.5981105069284628,0.49811153164828204,5.754384669253711,-5.433454639192827,0.75,well_estimated,22,0,8.550000000000002
300,10,10,10,0.03333333333333333,0.03333333333333333,89,89,0.6,0.6,0.0,0.5993422533570726,0.5993422533570726,0.0,154,19,19,0.12337662337662338,0.12337662337662338,0.5981105069284628,0.5981105069284628,0.0,5.781794914125103,-5.781794914125103,1.0,well_estimated,22,0,8.550000000000002
300,0,0,0,0.0,0.0,0,90,0.52,0.58,5.999999999999995,0.5254116339714421,0.6085769704326203,8.316533646117819,156,0,23,0.0,0.14743589743589744,0.5235561414521421,0.6105206618874477,8.696452043530556,4.812540300188071,3.5039933459297474,0.0,well_estimated,22,1,8.550000000000002
300,5,5,5,0.016666666666666666,0.016666666666666666,34,91,0.5533333333333333,0.5766666666666667,2.3333333333333317,0.5719426959257764,0.6119718048790727,4.0029108953296255,156,6,22,0.038461538461538464,0.14102564102564102,0.5715634464079019,0.6133031135684922,4.17396671605903,4.927849453892829,-0.9249385585632037,0.25,well_estimated,22,1,8.550000000000002
300,14,14,14,0.04666666666666667,0.04666666666666667,64,94,0.5833333333333334,0.5833333333333334,0.0,0.6021187906549459,0.6149804992474003,1.286170859245439,156,11,23,0.07051282051282051,0.14743589743589744,0.6022327190696642,0.6161577874454903,1.3925068375826077,5.0176397871674645,-3.7314689279220254,0.5,well_estimated,22,1,8.550000000000002
300,16,16,16,0.05333333333333334,0.05333333333333334,85,96,0.5866666666666667,0.58,-0.666666666666671,0.613483509326012,0.6152954399870735,0.1811930661061445,156,18,24,0.11538461538461539,0.15384615384615385,0.6139629630294017,0.6169978363528157,0.30348733234140113,5.071164237425905,-4.889971171319761,0.75,well_estimated,22,1,8.550000000000002
300,20,20,20,0.06666666666666667,0.06666666666666667,95,95,0.58,0.58,0.0,0.6154647214588936,0.6154647214588936,0.0,156,24,24,0.15384615384615385,0.15384615384615385,0.6171791346351867,0.6171791346351867,0.0,5.122998374776663,-5.122998374776663,1.0,well_estimated,22,1,8.550000000000002
300,0,0,0,0.0,0.0,0,93,0.5266666666666666,0.6133333333333333,8.666666666666668,0.5245601210704169,0.6053745327043129,8.081441163389592,158,0,22,0.0,0.13924050632911392,0.5208249094114134,0.6075995119029016,8.677460249148828,5.102230078748258,2.9792110846413333,0.0,well_estimated,22,2,8.550000000000002
300,7,7,7,0.023333333333333334,0.023333333333333334,30,93,0.5666666666666667,0.6233333333333333,5.666666666666664,0.5620967306196081,0.6062174900986365,4.412075947902839,158,6,21,0.0379746835443038,0.13291139240506328,0.5584562120795367,0.6085021997394909,5.004598765995427,5.249442294248928,-0.837366346346089,0.25,well_estimated,22,2,8.550000000000002
300,4,4,4,0.013333333333333334,0.013333333333333334,58,95,0.6,0.6266666666666667,2.6666666666666727,0.5912315486107976,0.6060446930255886,1.481314441479098,158,10,21,0.06329113924050633,0.13291139240506328,0.5912240328107937,0.6088975912500257,1.7673558439232018,5.34165449289844,-3.8603400514193424,0.5,well_estimated,22,2,8.550000000000002
300,6,6,6,0.02,0.02,77,95,0.6333333333333333,0.6266666666666667,-0.6666666666666599,0.6040421150798291,0.6061809543623435,0.21388392825144598,158,13,21,0.08227848101265822,0.13291139240506328,0.6060996557691561,0.608591344860632,0.24916890914759016,5.41425832417514,-5.200374395923694,0.75,well_estimated,22,2,8.550000000000002
300,7,7,7,0.023333333333333334,0.023333333333333334,93,93,0.6233333333333333,0.6233333333333333,0.0,0.6062174900986365,0.6062174900986365,0.0,158,21,21,0.13291139240506328,0.13291139240506328,0.6085021997394909,0.6085021997394909,0.0,5.435520711827472,-5.435520711827472,1.0,well_estimated,22,2,8.550000000000002
300,0,0,0,0.0,0.0,0,88,0.49,0.6033333333333334,11.33333333333334,0.5310265347794926,0.6067022243041847,7.567568952469217,147,0,18,0.0,0.12244897959183673,0.5279407446536897,0.6085421186724873,8.060137401879764,4.8658796479109405,2.7016893045582764,0.0,well_estimated,22,3,8.550000000000002
300,7,7,7,0.023333333333333334,0.023333333333333334,35,94,0.5366666666666666,0.6066666666666667,7.000000000000006,0.57158248938548,0.6099550973312223,3.8372607945742376,147,7,18,0.047619047619047616,0.12244897959183673,0.5697866675845639,0.6114775002334073,4.169083264884343,5.129413880052124,-1.2921530854778864,0.25,well_estimated,22,3,8.550000000000002
300,6,6,6,0.02,0.02,59,94,0.5533333333333333,0.61,5.666666666666664,0.5960830595306426,0.6095883537941897,1.3505294263547185,147,13,18,0.08843537414965986,0.12244897959183673,0.5949638170298855,0.6107893385789159,1.5825521549030386,5.219663334541395,-3.8691339081866767,0.5,well_estimated,22,3,8.550000000000002
300,14,14,14,0.04666666666666667,0.04666666666666667,82,94,0.59,0.5933333333333334,0.33333333333334103,0.6095085097147281,0.6114605615804771,0.19520518657489827,147,17,20,0.11564625850340136,0.1360544217687075,0.6095307600309728,0.6129079521271248,0.33771920961519486,5.295124398743255,-5.0999192121683565,0.75,well_estimated,22,3,8.550000000000002
300,19,19,19,0.06333333333333334,0.06333333333333334,96,96,0.5933333333333334,0.5933333333333334,0.0,0.6117898106576113,0.6117898106576113,0.0,147,21,21,0.14285714285714285,0.14285714285714285,0.6119342066805562,0.6119342066805562,0.0,5.3339408224485725,-5.3339408224485725,1.0,well_estimated,22,3,8.550000000000002
300,0,0,0,0.0,0.0,0,80,0.5466666666666666,0.5833333333333334,3.6666666666666736,0.5392044759988996,0.6064480993303706,6.724362333147093,164,0,25,0.0,0.1524390243902439,0.5310850408337158,0.5962090541814217,6.5124013347705905,4.316725486532091,2.407636846615002,0.0,well_estimated,23,0,7.199999999999996
300,8,8,8,0.02666666666666667,0.02666666666666667,33,86,0.56,0.6066666666666667,4.666666666666663,0.5779308422151231,0.6129663905590591,3.5035548343935963,164,9,25,0.054878048780487805,0.1524390243902439,0.5682331641578325,0.6032686797380155,3.503551558018292,4.400511518368694,-0.8969566839750973,0.25,well_estimated,23,0,7.199999999999996
300,16,16,16,0.05333333333333334,0.05333333333333334,61,86,0.6133333333333333,0.6166666666666667,0.33333333333334103,0.6053756231182507,0.6162650049199189,1.0889381801668208,164,14,24,0.08536585365853659,0.14634146341463414,0.5960491634948019,0.6068595529742885,1.0810389479486648,4.423691499594148,-3.3347533194273273,0.5,well_estimated,23,0,7.199999999999996
300,25,25,25,0.08333333333333333,0.08333333333333333,82,90,0.6033333333333334,0.6166666666666667,1.3333333333333308,0.6169152231270321,0.6178662170448402,0.09509939178081739,164,24,25,0.14634146341463414,0.1524390243902439,0.608599964431848,0.6086931817104109,0.009321727856281825,4.431555243214012,-4.336455851433195,0.75,well_estimated,23,0,7.199999999999996
300,31,31,31,0.10333333333333333,0.10333333333333333,92,92,0.63,0.63,0.0,0.6182743901510892,0.6182743901510892,0.0,164,24,24,0.14634146341463414,0.14634146341463414,0.6101385054311993,0.6101385054311993,0.0,4.438399961957091,-4.438399961957091,1.0,well_estimated,23,0,7.199999999999996
300,0,0,0,0.0,0.0,0,74,0.55,0.6233333333333333,7.333333333333325,0.5391907978170506,0.6090464028953694,6.985560507831878,165,0,15,0.0,0.09090909090909091,0.5285926467742114,0.5987942876984935,7.020164092428216,4.2441399989558395,2.741420508876039,0.0,well_estimated,23,1,7.199999999999996
300,10,10,10,0.03333333333333333,0.03333333333333333,34,77,0.6033333333333334,0.6233333333333333,1.9999999999999907,0.5841578447657602,0.6154889883466803,3.133114358092015,165,6,17,0.03636363636363636,0.10303030303030303,0.5746763980591806,0.6058197346934797,3.1143336634299135,4.322748612777994,-1.1896342546859793,0.25,well_estimated,23,1,7.199999999999996
300,15,15,15,0.05,0.05,54,80,0.6133333333333333,0.6233333333333333,1.0000000000000009,0.6042777332843301,0.617152438611789,1.2874705327458935,165,12,18,0.07272727272727272,0.10909090909090909,0.5952804261975821,0.6078274584792628,1.2547032281680637,4.3524860360971696,-3.065015503351276,0.5,well_estimated,23,1,7.199999999999996
300,25,25,25,0.08333333333333333,0.08333333333333333,78,85,0.6133333333333333,0.62,0.666666666666671,0.6178253245622383,0.6187805899815324,0.09552654192941379,165,18,20,0.10909090909090909,0.12121212121212122,0.60898352299835,0.6098047859875991,0.08212629892491163,4.35377767056599,-4.2582511286365765,0.75,well_estimated,23,1,7.199999999999996
300,33,33,33,0.11,0.11,88,88,0.62,0.62,0.0,0.6191604098742872,0.6191604098742872,0.0,165,20,20,0.12121212121212122,0.12121212121212122,0.611189564704922,0.611189564704922,0.0,4.369941784708244,-4.369941784708244,1.0,well_estimated,23,1,7.199999999999996
300,0,0,0,0.0,0.0,0,93,0.4666666666666667,0.5733333333333334,10.666666666666668,0.5140446282183739,0.6024412046181605,8.83965763997866,140,0,15,0.0,0.10714285714285714,0.5076625058245462,0.5968031179793055,8.914061215475932,3.9502824225326956,4.889375217445964,0.0,well_estimated,23,2,7.199999999999996
300,7,7,7,0.023333333333333334,0.023333333333333334,28,97,0.5066666666666667,0.5733333333333334,6.666666666666665,0.5540788132315515,0.605737390814105,5.165857758255354,140,4,17,0.02857142857142857,0.12142857142857143,0.5463159073465657,0.599100695998444,5.2784788651878305,4.035993694369419,1.1298640638859352,0.25,well_estimated,23,2,7.199999999999996
300,11,11,11,0.03666666666666667,0.03666666666666667,65,98,0.56,0.5733333333333334,1.3333333333333308,0.5933393916504633,0.6064417636807906,1.310237203032727,140,10,17,0.07142857142857142,0.12142857142857143,0.5868138560820213,0.5993085404253532,1.2494684343331897,4.1146006762753835,-2.8043634732426566,0.5,well_estimated,23,2,7.199999999999996
300,14,14,14,0.04666666666666667,0.04666666666666667,84,100,0.57,0.57,0.0,0.6047509680159775,0.6068041781740328,0.2053210158055263,140,13,19,0.09285714285714286,0.1357142857142857,0.5977155950777968,0.6001109772469884,0.2395382169191551,4.130810082570078,-3.925489066764552,0.75,well_estimated,23,2,7.199999999999996
300,18,18,18,0.06,0.06,101,101,0.5633333333333334,0.5633333333333334,0.0,0.6071709115181783,0.6071709115181783,0.0,140,20,20,0.14285714285714285,0.14285714285714285,0.6000193354721148,0.6000193354721148,0.0,4.114268397780092,-4.114268397780092,1.0,well_estimated,23,2,7.199999999999996
300,0,0,0,0.0,0.0,0,82,0.5666666666666667,0.63,6.333333333333336,0.5339590879705121,0.604006074680364,7.004698670985199,170,0,22,0.0,0.12941176470588237,0.5257179011417998,0.5942000413588773,6.848214021707744,3.86236327147286,3.1423353995123393,0.0,well_estimated,23,3,7.199999999999996
300,7,7,7,0.023333333333333334,0.023333333333333334,24,80,0.6033333333333334,0.65,4.666666666666663,0.5692809648214058,0.609894459074352,4.061349425294624,170,4,19,0.023529411764705882,0.11176470588235295,0.5623956418203252,0.6009076964017771,3.8512054581451904,3.9259796358241084,0.13536978947051592,0.25,well_estimated,23,3,7.199999999999996
300,11,11,11,0.03666666666666667,0.03666666666666667,53,84,0.6333333333333333,0.6466666666666666,1.3333333333333308,0.5999242996804504,0.6114832953289926,1.1558995648542236,170,11,20,0.06470588235294118,0.11764705882352941,0.5912095372856312,0.6023664857096055,1.11569484239743,3.9876755107717834,-2.8317759459175598,0.5,well_estimated,23,3,7.199999999999996
300,16,16,16,0.05333333333333334,0.05333333333333334,72,85,0.65,0.6466666666666666,-0.33333333333334103,0.6104628064433113,0.6129536767361421,0.24908702928307935,170,17,21,0.1,0.12352941176470589,0.6014974856122822,0.6036189297007231,0.2121444088440838,3.976036184932965,-3.7269491556498857,0.75,well_estimated,23,3,7.199999999999996
300,30,30,30,0.1,0.1,92,92,0.6333333333333333,0.6333333333333333,0.0,0.6145891856173074,0.6145891856173074,0.0,170,24,24,0.1411764705882353,0.1411764705882353,0.6052015497360507,0.6052015497360507,0.0,4.045700698482454,-4.045700698482454,1.0,well_estimated,23,3,7.199999999999996
300,0,0,0,0.0,0.0,0,91,0.5,0.5633333333333334,6.333333333333336,0.5180742687210242,0.5872135054566476,6.913923673562339,150,0,25,0.0,0.16666666666666666,0.5161431092260892,0.5897299076662701,7.35867984401809,4.997954915103225,1.9159687584591136,0.0,well_estimated,24,0,8.800000000000008
300,8,8,8,0.02666666666666667,0.02666666666666667,25,92,0.5366666666666666,0.5733333333333334,3.6666666666666736,0.550632099546928,0.5935903882871876,4.295828874025953,150,4,25,0.02666666666666667,0.16666666666666666,0.5491620345024364,0.595434491537171,4.627245703473459,5.136435158202766,-0.8406062841768129,0.25,well_estimated,24,0,8.800000000000008
300,14,14,14,0.04666666666666667,0.04666666666666667,52,95,0.5633333333333334,0.5866666666666667,2.3333333333333317,0.5764497391243727,0.5958320831760389,1.9382344051666167,150,10,24,0.06666666666666667,0.16,0.5770297141434125,0.5984113276051912,2.1381613461778692,5.13312325026611,-3.1948888450994937,0.5,well_estimated,24,0,8.800000000000008
300,24,24,24,0.08,0.08,83,97,0.5833333333333334,0.5866666666666667,0.33333333333332993,0.5957966494091265,0.5976020491311204,0.18053997219938944,150,20,25,0.13333333333333333,0.16666666666666666,0.5981942792707737,0.6002323834842946,0.20381042135209082,5.152888434739986,-4.972348462540596,0.75,well_estimated,24,0,8.800000000000008
300,31,31,31,0.10333333333333333,0.10333333333333333,99,99,0.59,0.59,0.0,0.5978513008947456,0.5978513008947456,0.0,150,26,26,0.17333333333333334,0.17333333333333334,0.6011646026613146,0.6011646026613146,0.0,5.2082427476004,-5.2082427476004,1.0,well_estimated,24,0,8.800000000000008
300,0,0,0,0.0,0.0,0,77,0.51,0.6133333333333333,10.333333333333329,0.5306699115225058,0.6050037741294089,7.433386260690311,153,0,13,0.0,0.08496732026143791,0.5300481610434646,0.6116270666698344,8.157890562636972,5.189964375694331,2.24342188499598,0.0,well_estimated,24,1,8.800000000000008
300,8,8,8,0.02666666666666667,0.02666666666666667,28,81,0.55,0.6233333333333333,7.333333333333325,0.567913322796804,0.6113711662773862,4.345784348058224,153,5,13,0.032679738562091505,0.08496732026143791,0.5697200060345176,0.617297333146309,4.757732711179141,5.371331152241684,-1.0255468041834597,0.25,well_estimated,24,1,8.800000000000008
300,20,20,20,0.06666666666666667,0.06666666666666667,61,86,0.6,0.6166666666666667,1.6666666666666718,0.6031522563611526,0.6162466712964787,1.3094414935326149,153,8,15,0.05228758169934641,0.09803921568627451,0.6078026301349022,0.622959746783035,1.5157116648132796,5.600232374829802,-4.2907908812971876,0.5,well_estimated,24,1,8.800000000000008
300,21,21,21,0.07,0.07,78,86,0.6133333333333333,0.6133333333333333,0.0,0.6147081788492005,0.61629770490914,0.1589526059939561,153,12,15,0.0784313725490196,0.09803921568627451,0.6211548198031467,0.6230405394159519,0.1885719612805259,5.625276249723183,-5.466323643729227,0.75,well_estimated,24,1,8.800000000000008
300,23,23,23,0.07666666666666666,0.07666666666666666,88,88,0.61,0.61,0.0,0.6163535330710679,0.6163535330710679,0.0,153,16,16,0.10457516339869281,0.10457516339869281,0.6228963446289997,0.6228963446289997,0.0,5.662595749207531,-5.662595749207531,1.0,well_estimated,24,1,8.800000000000008
300,0,0,0,0.0,0.0,0,58,0.55,0.6366666666666667,8.666666666666668,0.5607363366993059,0.608031414259075,4.729507755976914,165,0,7,0.0,0.04242424242424243,0.5595397350774014,0.608769832343759,4.9230097266357635,4.936095085822706,-0.2065873298457923,0.0,well_estimated,24,2,8.800000000000008
300,7,7,7,0.023333333333333334,0.023333333333333334,18,59,0.58,0.6366666666666667,5.666666666666675,0.5842990182454955,0.6127065249384187,2.8407506692923246,165,1,7,0.006060606060606061,0.04242424242424243,0.5841341412753807,0.614123506664076,2.9989365388695344,5.1100894207167595,-2.269338751424435,0.25,well_estimated,24,2,8.800000000000008
300,6,6,6,0.02,0.02,38,60,0.6133333333333333,0.64,2.6666666666666727,0.6043805289798416,0.6124400510104621,0.8059522030620436,165,4,7,0.024242424242424242,0.04242424242424243,0.6035961071269582,0.613762948274966,1.016684114800781,5.177686246573949,-4.371734043511905,0.5,well_estimated,24,2,8.800000000000008
